votes,playerID,yearID,votedBy,ballots,needed,inducted,category,needed_note
3,rommeed01,1948,BBWAA,121,91,N,Player,NA
2,rommeed01,1949,BBWAA,153,115,N,Player,NA
1,rommeed01,1950,BBWAA,168,126,N,Player,NA
1,rommeed01,1951,BBWAA,226,170,N,Player,NA
2,rommeed01,1952,BBWAA,234,176,N,Player,NA
1,rommeed01,1953,BBWAA,264,198,N,Player,NA
7,rommeed01,1958,BBWAA,266,200,N,Player,NA
12,rommeed01,1960,BBWAA,269,202,N,Player,NA
NA,rommeed01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,rommeed01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,rommeed01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,rootch01,1945,BBWAA,247,186,N,Player,NA
3,rootch01,1948,BBWAA,121,91,N,Player,NA
1,rootch01,1949,BBWAA,153,115,N,Player,NA
1,rootch01,1950,BBWAA,168,126,N,Player,NA
6,rootch01,1958,BBWAA,266,200,N,Player,NA
2,rootch01,1960,BBWAA,269,202,N,Player,NA
NA,rootch01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,rootch01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,rootch01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,rosenal01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,rosenal01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,rosenal01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
41,rosepe01,1992,BBWAA,430,323,N,Player,NA
14,rosepe01,1993,BBWAA,423,318,N,Player,NA
19,rosepe01,1994,BBWAA,456,342,N,Player,NA
2,roushed01,1936,BBWAA,226,170,N,Player,NA
NA,sewellu01,1963,Veterans,NA,NA,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
1,sewelri01,1958,BBWAA,266,200,N,Player,NA
1,sewelri01,1962,BBWAA,160,120,N,Player,NA
1,sewelri01,1964,BBWAA,201,151,N,Player,NA
NA,sewelri01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,sewelri01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,sewelri01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
0,sexsori01,2014,BBWAA,571,429,N,Player,NA
1,seymocy01,1945,BBWAA,247,186,N,Player,NA
7,shantbo01,1970,BBWAA,300,225,N,Player,NA
5,shantbo01,1971,BBWAA,360,270,N,Player,NA
9,shantbo01,1972,BBWAA,396,297,N,Player,NA
5,shantbo01,1973,BBWAA,380,285,N,Player,NA
3,shantbo01,1974,BBWAA,365,274,N,Player,NA
NA,shawkbo01,1980,Veterans,NA,NA,N,Player,NA
NA,shawkbo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,shawkbo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,shawkbo01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,sheckji01,1938,BBWAA,262,197,N,Player,NA
1,sheckji01,1945,BBWAA,247,186,N,Player,NA
1,sheckji01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
64,sheffga01,2015,BBWAA,549,412,N,Player,NA
51,sheffga01,2016,BBWAA,440,330,N,Player,NA
59,sheffga01,2017,BBWAA,442,332,N,Player,NA
47,sheffga01,2018,BBWAA,422,317,N,Player,NA
58,sheffga01,2019,BBWAA,425,319,N,Player,NA
121,sheffga01,2020,BBWAA,397,298,N,Player,NA
163,sheffga01,2021,BBWAA,401,301,N,Player,NA
160,sheffga01,2022,BBWAA,394,296,N,Player,NA
214,sheffga01,2023,BBWAA,389,292,N,Player,NA
246,sheffga01,2024,BBWAA,385,289,N,Player,NA
1,sherdbi01,1948,BBWAA,121,91,N,Player,NA
1,sherdbi01,1949,BBWAA,153,115,N,Player,NA
1,sherdbi01,1950,BBWAA,168,126,N,Player,NA
1,sherdbi01,1951,BBWAA,226,170,N,Player,NA
1,sherdbi01,1953,BBWAA,264,198,N,Player,NA
1,sherdbi01,1955,BBWAA,251,189,N,Player,NA
1,sherdbi01,1956,BBWAA,193,145,N,Player,NA
2,sherdbi01,1958,BBWAA,266,200,N,Player,NA
2,sherdbi01,1960,BBWAA,269,202,N,Player,NA
NA,sherija99,1953,Veterans,NA,NA,N,Umpire,NA
NA,sherija99,1955,Veterans,NA,NA,N,Umpire,NA
NA,shibebe99,2003,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,shibebe99,2007,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
0,shielja02,2024,BBWAA,385,289,N,Player,NA
1,shockur01,1938,BBWAA,262,197,N,Player,NA
1,shockur01,1939,BBWAA,274,206,N,Player,NA
1,shockur01,1948,BBWAA,121,91,N,Player,NA
2,shockur01,1949,BBWAA,153,115,N,Player,NA
4,shockur01,1958,BBWAA,266,200,N,Player,NA
NA,shockur01,1961,Veterans,NA,NA,N,Player,Preliminary poll
NA,shockur01,1962,Veterans,NA,NA,N,Player,Preliminary poll
NA,shockur01,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,shockur01,1976,Veterans,NA,NA,N,Player,NA
NA,shockur01,1979,Veterans,NA,NA,N,Player,At least 1 vote
NA,shockur01,1980,Veterans,NA,NA,N,Player,NA
NA,shockur01,1982,Veterans,NA,NA,N,Player,NA
NA,shockur01,1984,Veterans,NA,NA,N,Player,NA
NA,shockur01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,shockur01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,shockur01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,shortch02,1979,BBWAA,432,324,N,Player,NA
1,siebeso01,1981,BBWAA,401,301,N,Player,NA
0,siebeso01,1982,BBWAA,415,312,N,Player,NA
0,sierrru01,2012,BBWAA,573,430,N,Player,NA
4,sievero01,1971,BBWAA,360,270,N,Player,NA
3,sievero01,1972,BBWAA,396,297,N,Player,NA
NA,sievero01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,sievero01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,sievero01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
4,simmoal01,1936,BBWAA,226,170,N,Player,NA
1,simmoal01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
6,simmoal01,1947,BBWAA,161,121,N,Player,NA
60,simmoal01,1948,BBWAA,121,91,N,Player,NA
89,simmoal01,1949,BBWAA,153,115,N,Player,NA
76,simmoal01,1949,Run Off,187,NA,N,Player,1st
90,simmoal01,1950,BBWAA,168,126,N,Player,NA
116,simmoal01,1951,BBWAA,226,170,N,Player,NA
141,simmoal01,1952,BBWAA,234,176,N,Player,NA
199,simmoal01,1953,BBWAA,264,198,Y,Player,NA
5,simmocu01,1973,BBWAA,380,285,N,Player,NA
3,simmocu01,1974,BBWAA,365,274,N,Player,NA
NA,simmocu01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,simmocu01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,simmocu01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
17,simmote01,1994,BBWAA,456,342,N,Player,NA
NA,simmote01,2011,Veterans - Expansion Era,16,12,N,Player,<8 votes
NA,simmote01,2014,Veterans - Expansion Era,16,12,N,Player,<6 votes
11,simmote01,2018,Veterans - Modern Baseball Era,16,12,N,Player,NA
13,simmote01,2020,Veterans - Modern Baseball Era,16,12,Y,Player,NA
0,simsdu01,1980,BBWAA,385,289,N,Player,NA
0,singebi01,1983,BBWAA,374,281,N,Player,NA
0,singlke01,1990,BBWAA,444,333,N,Player,NA
NA,singlke01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
77,sislege01,1936,BBWAA,226,170,N,Player,NA
106,sislege01,1937,BBWAA,201,151,N,Player,NA
179,sislege01,1938,BBWAA,262,197,N,Player,NA
235,sislege01,1939,BBWAA,274,206,Y,Player,NA
1,sistisi01,1960,BBWAA,269,202,N,Player,NA
100,slaugen01,1966,BBWAA,302,227,N,Player,NA
123,slaugen01,1967,BBWAA,292,219,N,Player,NA
48,slaugen01,1967,Run Off,306,NA,N,Player,Player receiving most votes inducted
129,slaugen01,1968,BBWAA,283,213,N,Player,NA
128,slaugen01,1969,BBWAA,340,255,N,Player,NA
133,slaugen01,1970,BBWAA,300,225,N,Player,NA
165,slaugen01,1971,BBWAA,360,270,N,Player,NA
149,slaugen01,1972,BBWAA,396,297,N,Player,NA
145,slaugen01,1973,BBWAA,380,285,N,Player,NA
145,slaugen01,1974,BBWAA,365,274,N,Player,NA
177,slaugen01,1975,BBWAA,362,272,N,Player,NA
197,slaugen01,1976,BBWAA,388,291,N,Player,NA
222,slaugen01,1977,BBWAA,383,288,N,Player,NA
261,slaugen01,1978,BBWAA,379,285,N,Player,NA
297,slaugen01,1979,BBWAA,432,324,N,Player,NA
NA,slaugen01,1984,Veterans,NA,NA,N,Player,Close behind runner-up
NA,slaugen01,1985,Veterans,NA,NA,Y,Player,NA
1,smallro01,1964,BBWAA,201,151,N,Player,NA
NA,smithch11,1982,Veterans,NA,NA,N,Player,NA
1,smithea02,1948,BBWAA,121,91,N,Player,NA
1,smithea02,1956,BBWAA,193,145,N,Player,NA
NA,smithhi99,1980,Veterans,NA,NA,N,Player,NA
NA,smithhi99,1982,Veterans,NA,NA,N,Player,NA
NA,smithhi99,1991,Veterans,16,12,N,Player,NA
NA,smithhi99,2001,Veterans,NA,NA,Y,Player,NA
210,smithle02,2003,BBWAA,496,372,N,Player,NA
185,smithle02,2004,BBWAA,506,380,N,Player,NA
200,smithle02,2005,BBWAA,516,387,N,Player,NA
234,smithle02,2006,BBWAA,520,390,N,Player,NA
217,smithle02,2007,BBWAA,545,409,N,Player,NA
235,smithle02,2008,BBWAA,543,408,N,Player,NA
240,smithle02,2009,BBWAA,539,405,N,Player,NA
255,smithle02,2010,BBWAA,539,405,N,Player,NA
263,smithle02,2011,BBWAA,581,436,N,Player,NA
290,smithle02,2012,BBWAA,573,430,N,Player,NA
272,smithle02,2013,BBWAA,569,427,N,Player,NA
171,smithle02,2014,BBWAA,571,429,N,Player,NA
166,smithle02,2015,BBWAA,549,412,N,Player,NA
150,smithle02,2016,BBWAA,440,330,N,Player,NA
151,smithle02,2017,BBWAA,442,332,N,Player,NA
16,smithle02,2019,Veterans - Today's Game Era,16,12,Y,Player,NA
1,smithlo01,2000,BBWAA,499,375,N,Player,NA
433,smithoz01,2002,BBWAA,472,354,Y,Player,NA
3,smithre06,1988,BBWAA,427,321,N,Player,NA
NA,smithre06,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,smithre06,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,smithsh01,1948,BBWAA,121,91,N,Player,NA
455,smoltjo01,2015,BBWAA,549,412,Y,Player,NA
51,snidedu01,1970,BBWAA,300,225,N,Player,NA
89,snidedu01,1971,BBWAA,360,270,N,Player,NA
84,snidedu01,1972,BBWAA,396,297,N,Player,NA
101,snidedu01,1973,BBWAA,380,285,N,Player,NA
111,snidedu01,1974,BBWAA,365,274,N,Player,NA
129,snidedu01,1975,BBWAA,362,272,N,Player,NA
159,snidedu01,1976,BBWAA,388,291,N,Player,NA
212,snidedu01,1977,BBWAA,383,288,N,Player,NA
254,snidedu01,1978,BBWAA,379,285,N,Player,NA
308,snidedu01,1979,BBWAA,432,324,N,Player,NA
333,snidedu01,1980,BBWAA,385,289,Y,Player,NA
2,snowjt01,2014,BBWAA,571,429,N,Player,NA
NA,somerch99,2003,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,somerch99,2007,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
6,soriaal01,2020,BBWAA,397,298,N,Player,NA
71,sosasa01,2013,BBWAA,569,427,N,Player,NA
41,sosasa01,2014,BBWAA,571,429,N,Player,NA
36,sosasa01,2015,BBWAA,549,412,N,Player,NA
31,sosasa01,2016,BBWAA,440,330,N,Player,NA
38,sosasa01,2017,BBWAA,442,332,N,Player,NA
33,sosasa01,2018,BBWAA,422,317,N,Player,NA
36,sosasa01,2019,BBWAA,425,319,N,Player,NA
55,sosasa01,2020,BBWAA,397,298,N,Player,NA
68,sosasa01,2021,BBWAA,401,301,N,Player,NA
73,sosasa01,2022,BBWAA,394,296,N,Player,NA
0,sotoma01,1994,BBWAA,456,342,N,Player,NA
1,southbi01,1945,BBWAA,247,186,N,Player,NA
1,southbi01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
7,southbi01,1949,BBWAA,153,115,N,Player,NA
1,southbi01,1950,BBWAA,168,126,N,Player,NA
4,southbi01,1951,BBWAA,226,170,N,Player,NA
1,southbi01,1952,BBWAA,234,176,N,Player,NA
2,southbi01,1953,BBWAA,264,198,N,Player,NA
18,southbi01,1958,BBWAA,266,200,N,Player,NA
NA,southbi01,1992,Veterans,NA,NA,N,Manager,NA
NA,southbi01,1996,Veterans,14,11,N,Manager,NA
NA,southbi01,2003,Veterans - Contributors,NA,NA,N,Manager,Preliminary ballot (60 contributors)
NA,southbi01,2007,Veterans - Contributors,NA,NA,N,Manager,Preliminary ballot (60 contributors)
13,southbi01,2008,Veterans - Managers and Umpires,16,12,Y,Manager,NA
1,spahnwa01,1958,BBWAA,266,200,N,Player,NA
316,spahnwa01,1973,BBWAA,380,285,Y,Player,NA
4,spaldal01,1936,Veterans,78,59,N,Player,NA
NA,spaldal01,1939,Old Timers,NA,NA,Y,Pioneer/Executive,NA
1,sparktu01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
133,speaktr01,1936,BBWAA,226,170,N,Player,NA
165,speaktr01,1937,BBWAA,201,151,Y,Player,NA
1,speiech01,1995,BBWAA,460,345,N,Player,NA
0,spencji01,1988,BBWAA,427,321,N,Player,NA
0,splitpa01,1990,BBWAA,444,333,N,Player,NA
1,stahlja01,1938,BBWAA,262,197,N,Player,NA
1,stahlja01,1939,BBWAA,274,206,N,Player,NA
0,stahlla01,1979,BBWAA,432,324,N,Player,NA
0,stairma01,2017,BBWAA,442,332,N,Player,NA
NA,stallge01,2003,Veterans - Contributors,NA,NA,N,Manager,Preliminary ballot (60 contributors)
3,stanked01,1960,BBWAA,269,202,N,Player,NA
2,stanlmi01,1984,BBWAA,403,303,N,Player,NA
0,stantmi01,2013,BBWAA,569,427,N,Player,NA
352,stargwi01,1988,BBWAA,427,321,Y,Player,NA
28,staubru01,1991,BBWAA,443,333,N,Player,NA
26,staubru01,1992,BBWAA,430,323,N,Player,NA
32,staubru01,1993,BBWAA,423,318,N,Player,NA
36,staubru01,1994,BBWAA,456,342,N,Player,NA
23,staubru01,1995,BBWAA,460,345,N,Player,NA
24,staubru01,1996,BBWAA,470,353,N,Player,NA
18,staubru01,1997,BBWAA,473,353,N,Player,NA
NA,staubru01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,staubru01,2011,Veterans - Expansion Era,16,12,N,Player,<8 votes
0,stearjo01,1990,BBWAA,444,333,N,Player,NA
NA,steartu99,1980,Veterans,NA,NA,N,Player,NA
NA,steartu99,1982,Veterans,NA,NA,N,Player,NA
NA,steartu99,1991,Veterans,16,12,N,Player,NA
NA,steartu99,1995,Veterans,NA,NA,N,Player,NA
NA,steartu99,2000,Veterans,NA,NA,Y,Player,NA
NA,steinge99,2011,Veterans - Expansion Era,16,12,N,Executive,<8 votes
NA,steinge99,2014,Veterans - Expansion Era,16,12,N,Executive,<6 votes
NA,steinge99,2017,Veterans - Today's Game Era,16,12,N,Executive,<5 votes
NA,steinge99,2019,Veterans - Today's Game Era,16,12,N,Executive,<5 votes
1,steinha01,1937,BBWAA,201,151,N,Player,NA
1,steinha01,1939,BBWAA,274,206,N,Player,NA
1,steinha01,1942,BBWAA,233,175,N,Player,NA
1,steinte01,2005,BBWAA,516,387,N,Player,NA
2,stengca01,1938,BBWAA,262,197,N,Manager,NA
6,stengca01,1939,BBWAA,274,206,N,Manager,NA
2,stengca01,1945,BBWAA,247,186,N,Manager,NA
1,stengca01,1948,BBWAA,121,91,N,Manager,NA
3,stengca01,1949,BBWAA,153,115,N,Player,NA
3,stengca01,1950,BBWAA,168,126,N,Manager,NA
8,stengca01,1951,BBWAA,226,170,N,Manager,NA
27,stengca01,1952,BBWAA,234,176,N,Manager,NA
61,stengca01,1953,BBWAA,264,198,N,Manager,NA
NA,stengca01,1966,Veterans,NA,NA,Y,Manager,Inducted in special election
0,stephjo03,1979,BBWAA,432,324,N,Player,NA
2,stephri01,1956,BBWAA,193,145,N,Player,NA
1,stephri01,1958,BBWAA,266,200,N,Player,NA
4,stephri01,1960,BBWAA,269,202,N,Player,NA
1,stephri01,1962,BBWAA,160,120,N,Player,NA
NA,stephri01,1963,Veterans,NA,NA,N,Player,Group B - Rule change removed from BBWAA ballot - two could be elected from Group B
NA,stephri01,1964,Veterans,NA,NA,N,Player,NA
NA,stephri01,1984,Veterans,NA,NA,N,Player,NA
NA,stephri01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stephri01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stephri01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stephve01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stephve01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stephve01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stephve01,2009,Veterans - Pre-1943,12,9,N,Player,<3 votes
38,stewada01,2001,BBWAA,515,387,N,Player,NA
23,stewada01,2002,BBWAA,472,354,N,Player,NA
0,stewaji01,1979,BBWAA,432,324,N,Player,NA
7,stiebda01,2004,BBWAA,506,380,N,Player,NA
NA,stoneho99,1983,Veterans,NA,NA,N,Executive,NA
NA,stoneho99,1984,Veterans,NA,NA,N,Executive,NA
NA,stoneho99,1985,Veterans,NA,NA,N,Executive,NA
0,stonest01,1987,BBWAA,413,310,N,Player,NA
3,stottme01,1980,BBWAA,385,289,N,Player,NA
NA,stottme01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stottme01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stottme01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,stottto01,2008,BBWAA,543,408,N,Player,NA
6,stoveha01,1936,Veterans,78,59,N,Player,NA
NA,stoveha01,1953,Veterans,NA,NA,N,Player,NA
NA,stoveha01,1955,Veterans,NA,NA,N,Player,NA
NA,stoveha01,1980,Veterans,NA,NA,N,Player,NA
NA,stoveha01,1982,Veterans,NA,NA,N,Player,NA
NA,stoveha01,1983,Veterans,NA,NA,N,Player,NA
NA,stoveha01,1985,Veterans,NA,NA,N,Player,NA
NA,stoveha01,1988,Veterans,18,14,N,Player,NA
NA,stoveha01,1991,Veterans,16,12,N,Player,NA
NA,stoveha01,1992,Veterans,16,12,N,Player,NA
NA,stoveha01,1995,Veterans,NA,NA,N,Player,NA
NA,stoveha01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stoveha01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,stoveha01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
8,stoveha01,2016,Veterans - Pre-Integration Era,16,12,N,Player,NA
6,strawda01,2005,BBWAA,516,387,N,Player,NA
1,streega01,1937,BBWAA,201,151,N,Player,NA
1,streega01,1938,BBWAA,262,197,N,Player,NA
1,streega01,1953,BBWAA,264,198,N,Player,NA
1,streehu01,2023,BBWAA,389,292,N,Player,NA
1,suhrgu01,1956,BBWAA,193,145,N,Player,NA
1,suhrgu01,1958,BBWAA,266,200,N,Player,NA
1,suhrgu01,1960,BBWAA,269,202,N,Player,NA
1,sukefcl01,1958,BBWAA,266,200,N,Player,NA
0,sullibi03,1936,BBWAA,226,170,N,Player,NA
1,sullibi03,1937,BBWAA,201,151,N,Player,NA
1,sullibi03,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,summebi99,2003,Veterans - Contributors,NA,NA,N,Umpire,Preliminary ballot (60 contributors)
NA,summebi99,2007,Veterans - Contributors,NA,NA,N,Umpire,Preliminary ballot (60 contributors)
0,summech01,1990,BBWAA,444,333,N,Player,NA
1,sundbji01,1995,BBWAA,460,345,N,Player,NA
2,surhobj01,2011,BBWAA,581,436,N,Player,NA
9,sutclri01,2000,BBWAA,499,375,N,Player,NA
109,suttebr01,1994,BBWAA,456,342,N,Player,NA
137,suttebr01,1995,BBWAA,460,345,N,Player,NA
137,suttebr01,1996,BBWAA,470,353,N,Player,NA
130,suttebr01,1997,BBWAA,473,353,N,Player,NA
147,suttebr01,1998,BBWAA,473,355,N,Player,NA
121,suttebr01,1999,BBWAA,497,373,N,Player,NA
192,suttebr01,2000,BBWAA,499,375,N,Player,NA
245,suttebr01,2001,BBWAA,515,387,N,Player,NA
238,suttebr01,2002,BBWAA,472,354,N,Player,NA
266,suttebr01,2003,BBWAA,496,372,N,Player,NA
301,suttebr01,2004,BBWAA,506,380,N,Player,NA
344,suttebr01,2005,BBWAA,516,387,N,Player,NA
400,suttebr01,2006,BBWAA,520,390,Y,Player,NA
NA,suttlmu99,1982,Veterans,NA,NA,N,Player,NA
NA,suttlmu99,2006,Negro League,NA,NA,Y,Player,NA
259,suttodo01,1994,BBWAA,456,342,N,Player,NA
264,suttodo01,1995,BBWAA,460,345,N,Player,NA
300,suttodo01,1996,BBWAA,470,353,N,Player,NA
346,suttodo01,1997,BBWAA,473,353,N,Player,NA
386,suttodo01,1998,BBWAA,473,355,Y,Player,NA
1,sweenbi02,1945,BBWAA,247,186,N,Player,NA
3,sweenmi01,2016,BBWAA,440,330,N,Player,NA
0,swishni01,2021,BBWAA,401,301,N,Player,NA
NA,tallice99,2003,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
0,tananfr01,1999,BBWAA,497,373,N,Player,NA
NA,tannech01,2003,Veterans - Contributors,NA,NA,N,Manager,Preliminary ballot (60 contributors)
NA,tannech01,2007,Veterans - Contributors,NA,NA,N,Manager,Preliminary ballot (60 contributors)
1,tanneje01,1945,BBWAA,247,186,N,Player,NA
1,tanneje01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
NA,tanneje01,1961,Veterans,NA,NA,N,Player,Preliminary poll
NA,tanneje01,1962,Veterans,NA,NA,N,Player,NA
NA,tanneje01,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,tanneje01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,tanneje01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,tanneje01,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,tartada01,2003,BBWAA,496,372,N,Player,NA
NA,taylobe99,2006,Negro League,NA,NA,Y,Player,NA
NA,tayloca99,2006,Negro League,NA,NA,N,Manager,NA
NA,tayloci99,2006,Negro League,NA,NA,N,Executive,NA
0,tayloto02,1982,BBWAA,415,312,N,Player,NA
NA,tayloto02,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,tayloto02,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
8,tebbebi01,1958,BBWAA,266,200,N,Player,NA
1,tebbebi01,1960,BBWAA,269,202,N,Player,NA
NA,tebbebi01,2003,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,tebbebi01,2007,Veterans - Contributors,NA,NA,N,Executive,Preliminary ballot (60 contributors)
NA,tebeapa01,2003,Veterans - Contributors,NA,NA,N,Manager,Preliminary ballot (60 contributors)
6,teixema01,2022,BBWAA,394,296,N,Player,NA
5,tejadmi01,2019,BBWAA,425,319,N,Player,NA
6,tekulke01,1995,BBWAA,460,345,N,Player,NA
2,templga01,1997,BBWAA,473,353,N,Player,NA
NA,templjo01,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,templjo01,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
1,tenacge01,1989,BBWAA,447,336,N,Player,NA
1,tennefr01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
1,tennefr02,1936,Veterans,78,59,N,Player,NA
5,tennefr02,1937,BBWAA,201,151,N,Player,NA
8,tennefr02,1938,BBWAA,262,197,N,Player,NA
3,tennefr02,1939,BBWAA,274,206,N,Player,NA
1,tennefr02,1942,BBWAA,233,175,N,Player,NA
NA,tennefr02,1955,Veterans,NA,NA,N,Player,NA
NA,tennefr02,1961,Veterans,NA,NA,N,Player,Finalist
NA,tennefr02,1962,Veterans,NA,NA,N,Player,NA
NA,tennefr02,1963,Veterans,NA,NA,N,Player,Group A - Holdover from 1962 ballot - two could be elected from Group A
NA,tennefr02,1976,Veterans,NA,NA,N,Player,NA
NA,tennefr02,1979,Veterans,NA,NA,N,Player,At least 1 vote
NA,tennefr02,1980,Veterans,NA,NA,N,Player,NA
NA,tennefr02,1982,Veterans,NA,NA,N,Player,NA
NA,tennefr02,2003,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,tennefr02,2005,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
NA,tennefr02,2007,Veterans - Players,NA,NA,N,Player,Preliminary ballot (200 players)
9,terrybi01,1936,BBWAA,226,170,N,Player,NA
7,terrybi01,1938,BBWAA,262,197,N,Player,NA
16,terrybi01,1939,BBWAA,274,206,N,Player,NA
36,terrybi01,1942,BBWAA,233,175,N,Player,NA
32,terrybi01,1945,BBWAA,247,186,N,Player,NA
31,terrybi01,1946,Nominating Vote,202,NA,N,Player,Players in top 20 proceed to final ballot
46,terrybi01,1947,BBWAA,161,121,N,Player,NA
52,terrybi01,1948,BBWAA,121,91,N,Player,NA
81,terrybi01,1949,BBWAA,153,115,N,Player,NA
48,terrybi01,1949,Run Off,187,NA,N,Player,1st
105,terrybi01,1950,BBWAA,168,126,N,Player,NA
148,terrybi01,1951,BBWAA,226,170,N,Player,NA
155,terrybi01,1952,BBWAA,234,176,N,Player,NA
191,terrybi01,1953,BBWAA,264,198,N,Player,NA
195,terrybi01,1954,BBWAA,252,189,Y,Player,NA
0,tettlmi01,2003,BBWAA,496,372,N,Player,NA
0,tewksbo01,2004,BBWAA,506,380,N,Player,NA
2,theveto01,1950,BBWAA,168,126,N,Player,NA
NA,thomacl03,1982,Veterans,NA,NA,N,Player,NA
478,thomafr04,2014,BBWAA,571,429,Y,Player,NA
0,thomago01,1992,BBWAA,430,323,N,Player,NA
1,thomair01,1938,BBWAA,262,197,N,Player,NA
379,thomeji01,2018,BBWAA,422,317,Y,Player,NA
0,thompro01,2002,BBWAA,472,354,N,Player,NA
NA,thompsa01,1953,Veterans,NA,NA,N,Player,NA
NA,thompsa01,1955,Veterans,NA,NA,N,Player,NA
NA,thompsa01,1957,Veterans,NA,NA,N,Player,NA
NA,thompsa01,1959,Veterans,NA,NA,N,Player,NA
NA,thompsa01,1961,Veterans,NA,NA,N,Player,Finalist
